"","grid_type","game_id","game_event_id","player_id","player_name","team_id","team_name","period","minutes_remaining","seconds_remaining","event_type","action_type","shot_type","shot_zone_basic","shot_zone_area","shot_zone_range","shot_distance","loc_x","loc_y","shot_attempted_flag","shot_made_flag","shot_made_numeric","shot_value"
"105","Shot Chart Detail","0041400174","229","200746","LaMarcus Aldridge","1610612757","Portland Trail Blazers","3","10","4","Missed Shot","Step Back Jump shot","3PT Field Goal","Right Corner 3","Right Side(R)","24+ ft.",23,23,7.75,1,"missed",0,3
"106","Shot Chart Detail","0041400174","248","200746","LaMarcus Aldridge","1610612757","Portland Trail Blazers","3","8","36","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",25,16,24.75,1,"missed",0,3
"107","Shot Chart Detail","0041400174","252","200746","LaMarcus Aldridge","1610612757","Portland Trail Blazers","3","7","58","Missed Shot","Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",4,1,9.15,1,"missed",0,2
"108","Shot Chart Detail","0041400174","267","200746","LaMarcus Aldridge","1610612757","Portland Trail Blazers","3","6","27","Missed Shot","Hook Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",4,4.3,6.95,1,"missed",0,2
"109","Shot Chart Detail","0041400174","290","200746","LaMarcus Aldridge","1610612757","Portland Trail Blazers","3","3","33","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side Center(LC)","16-24 ft.",19,-7.1,23.85,1,"missed",0,2
"110","Shot Chart Detail","0041400174","364","200746","LaMarcus Aldridge","1610612757","Portland Trail Blazers","4","7","11","Missed Shot","Tip Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,1.2,5.65,1,"missed",0,2
"111","Shot Chart Detail","0041400174","366","200746","LaMarcus Aldridge","1610612757","Portland Trail Blazers","4","7","10","Missed Shot","Tip Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-0.8,6.75,1,"missed",0,2
"112","Shot Chart Detail","0041400174","412","200746","LaMarcus Aldridge","1610612757","Portland Trail Blazers","4","3","6","Missed Shot","Turnaround Jump Shot","2PT Field Goal","Mid-Range","Left Side(L)","8-16 ft.",10,-8.2,11.95,1,"missed",0,2
"113","Shot Chart Detail","0041400174","469","200746","LaMarcus Aldridge","1610612757","Portland Trail Blazers","4","0","0","Made Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,-0.8,4.75,1,"made",1,2
"114","Shot Chart Detail","0041400175","14","200746","LaMarcus Aldridge","1610612757","Portland Trail Blazers","1","10","2","Missed Shot","Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",7,0.6,12.95,1,"missed",0,2
"115","Shot Chart Detail","0041400175","74","200746","LaMarcus Aldridge","1610612757","Portland Trail Blazers","1","3","17","Missed Shot","Turnaround Jump Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",3,-3,7.75,1,"missed",0,2
"116","Shot Chart Detail","0041400175","124","200746","LaMarcus Aldridge","1610612757","Portland Trail Blazers","2","11","16","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Right Side(R)","8-16 ft.",15,11.1,15.75,1,"missed",0,2
"117","Shot Chart Detail","0041400175","131","200746","LaMarcus Aldridge","1610612757","Portland Trail Blazers","2","10","46","Made Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,-0.8,5.65,1,"made",1,2
"118","Shot Chart Detail","0041400175","168","200746","LaMarcus Aldridge","1610612757","Portland Trail Blazers","2","6","59","Made Shot","Running Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Right Side(R)","8-16 ft.",10,5.9,14.35,1,"made",1,2
"119","Shot Chart Detail","0041400175","185","200746","LaMarcus Aldridge","1610612757","Portland Trail Blazers","2","5","16","Missed Shot","Turnaround Fadeaway shot","2PT Field Goal","Mid-Range","Left Side(L)","8-16 ft.",11,-10.1,11.55,1,"missed",0,2
"120","Shot Chart Detail","0041400175","208","200746","LaMarcus Aldridge","1610612757","Portland Trail Blazers","2","3","43","Missed Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,0,5.55,1,"missed",0,2
"121","Shot Chart Detail","0041400175","223","200746","LaMarcus Aldridge","1610612757","Portland Trail Blazers","2","1","59","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Right Side(R)","8-16 ft.",15,14.6,10.45,1,"missed",0,2
"122","Shot Chart Detail","0041400175","263","200746","LaMarcus Aldridge","1610612757","Portland Trail Blazers","3","10","38","Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,1.5,4.95,1,"missed",0,2
"123","Shot Chart Detail","0041400175","272","200746","LaMarcus Aldridge","1610612757","Portland Trail Blazers","3","9","50","Made Shot","Turnaround Fadeaway shot","2PT Field Goal","Mid-Range","Left Side(L)","8-16 ft.",13,-11.9,12.45,1,"made",1,2
"124","Shot Chart Detail","0041400175","291","200746","LaMarcus Aldridge","1610612757","Portland Trail Blazers","3","7","20","Made Shot","Jump Shot","2PT Field Goal","Mid-Range","Center(C)","16-24 ft.",19,2.3,24.65,1,"made",1,2
"125","Shot Chart Detail","0041400175","332","200746","LaMarcus Aldridge","1610612757","Portland Trail Blazers","3","3","9","Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-0.2,6.35,1,"missed",0,2
"126","Shot Chart Detail","0041400175","352","200746","LaMarcus Aldridge","1610612757","Portland Trail Blazers","3","1","28","Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,0.1,5.25,1,"missed",0,2
"127","Shot Chart Detail","0041400175","414","200746","LaMarcus Aldridge","1610612757","Portland Trail Blazers","4","7","28","Made Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,1.3,6.35,1,"made",1,2
"128","Shot Chart Detail","0041400175","420","200746","LaMarcus Aldridge","1610612757","Portland Trail Blazers","4","6","56","Missed Shot","Running Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Right Side(R)","8-16 ft.",8,6.1,10.55,1,"missed",0,2
"129","Shot Chart Detail","0041400175","443","200746","LaMarcus Aldridge","1610612757","Portland Trail Blazers","4","4","14","Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,-0.8,5.05,1,"missed",0,2
"130","Shot Chart Detail","0041400175","457","200746","LaMarcus Aldridge","1610612757","Portland Trail Blazers","4","2","39","Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,0.2,5.35,1,"missed",0,2
"131","Shot Chart Detail","0041400175","463","200746","LaMarcus Aldridge","1610612757","Portland Trail Blazers","4","2","6","Missed Shot","Hook Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",5,2.9,9.65,1,"missed",0,2
"132","Shot Chart Detail","0041400171","72","2754","Tony Allen","1610612763","Memphis Grizzlies","1","3","57","Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,-0.8,5.05,1,"missed",0,2
"133","Shot Chart Detail","0041400171","467","2754","Tony Allen","1610612763","Memphis Grizzlies","4","7","37","Made Shot","Slam Dunk Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,0,5.35,1,"made",1,2
"134","Shot Chart Detail","0041400171","489","2754","Tony Allen","1610612763","Memphis Grizzlies","4","5","0","Made Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,0.1,5.85,1,"made",1,2
"135","Shot Chart Detail","0041400172","193","2754","Tony Allen","1610612763","Memphis Grizzlies","2","4","26","Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,0.6,4.25,1,"missed",0,2
"136","Shot Chart Detail","0041400172","266","2754","Tony Allen","1610612763","Memphis Grizzlies","3","9","22","Made Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-1.3,5.25,1,"made",1,2
"137","Shot Chart Detail","0041400172","285","2754","Tony Allen","1610612763","Memphis Grizzlies","3","7","11","Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,1.8,5.95,1,"missed",0,2
"138","Shot Chart Detail","0041400172","286","2754","Tony Allen","1610612763","Memphis Grizzlies","3","7","10","Made Shot","Putback Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,0.7,5.35,1,"made",1,2
"139","Shot Chart Detail","0041400173","7","2754","Tony Allen","1610612763","Memphis Grizzlies","1","11","3","Made Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,-0.5,5.55,1,"made",1,2
"140","Shot Chart Detail","0041400173","296","2754","Tony Allen","1610612763","Memphis Grizzlies","3","8","45","Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,0.1,5.85,1,"missed",0,2
"141","Shot Chart Detail","0041400173","505","2754","Tony Allen","1610612763","Memphis Grizzlies","4","2","6","Made Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,-0.5,5.25,1,"made",1,2
"142","Shot Chart Detail","0041400173","515","2754","Tony Allen","1610612763","Memphis Grizzlies","4","1","14","Made Shot","Dunk Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,0,5.35,1,"made",1,2
"143","Shot Chart Detail","0041400174","128","2754","Tony Allen","1610612763","Memphis Grizzlies","2","7","51","Missed Shot","Jump Shot","3PT Field Goal","Left Corner 3","Left Side(L)","24+ ft.",23,-22.9,7.45,1,"missed",0,3
"144","Shot Chart Detail","0041400174","202","2754","Tony Allen","1610612763","Memphis Grizzlies","2","0","59","Made Shot","Driving Dunk Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,0,5.35,1,"made",1,2
"145","Shot Chart Detail","0041400175","2","2754","Tony Allen","1610612763","Memphis Grizzlies","1","11","38","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Right Side Center(RC)","16-24 ft.",20,15.4,18.75,1,"missed",0,2
"146","Shot Chart Detail","0041400175","34","2754","Tony Allen","1610612763","Memphis Grizzlies","1","7","42","Made Shot","Jump Shot","3PT Field Goal","Left Corner 3","Left Side(L)","24+ ft.",22,-22.9,5.55,1,"made",1,3
"147","Shot Chart Detail","0041400175","178","2754","Tony Allen","1610612763","Memphis Grizzlies","2","6","15","Made Shot","Reverse Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,0.9,5.55,1,"made",1,2
"148","Shot Chart Detail","0041400175","297","2754","Tony Allen","1610612763","Memphis Grizzlies","3","6","41","Missed Shot","Running Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",7,6.4,9.45,1,"missed",0,2
"149","Shot Chart Detail","0041400175","310","2754","Tony Allen","1610612763","Memphis Grizzlies","3","4","56","Missed Shot","Jump Shot","3PT Field Goal","Left Corner 3","Left Side(L)","24+ ft.",23,-23.1,5.05,1,"missed",0,3
"150","Shot Chart Detail","0041400175","330","2754","Tony Allen","1610612763","Memphis Grizzlies","3","3","18","Made Shot","Tip Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,0.1,5.95,1,"made",1,2
"151","Shot Chart Detail","0041400221","16","2754","Tony Allen","1610612763","Memphis Grizzlies","1","9","32","Missed Shot","Turnaround Jump Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",3,2.4,7.85,1,"missed",0,2
"152","Shot Chart Detail","0041400221","24","2754","Tony Allen","1610612763","Memphis Grizzlies","1","8","13","Made Shot","Driving Jump shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,1.3,6.95,1,"made",1,2
"153","Shot Chart Detail","0041400221","34","2754","Tony Allen","1610612763","Memphis Grizzlies","1","7","24","Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,0.4,7.75,1,"made",1,2
"154","Shot Chart Detail","0041400221","37","2754","Tony Allen","1610612763","Memphis Grizzlies","1","6","57","Missed Shot","Tip Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-0.8,4.65,1,"missed",0,2
"155","Shot Chart Detail","0041400221","64","2754","Tony Allen","1610612763","Memphis Grizzlies","1","4","13","Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,0.9,7.75,1,"missed",0,2
"156","Shot Chart Detail","0041400221","170","2754","Tony Allen","1610612763","Memphis Grizzlies","2","5","20","Made Shot","Slam Dunk Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,0,5.35,1,"made",1,2
"157","Shot Chart Detail","0041400221","247","2754","Tony Allen","1610612763","Memphis Grizzlies","3","9","16","Made Shot","Driving Jump shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",5,4.8,8.65,1,"made",1,2
"158","Shot Chart Detail","0041400221","313","2754","Tony Allen","1610612763","Memphis Grizzlies","3","1","54","Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,0.2,4.75,1,"made",1,2
"159","Shot Chart Detail","0041400221","393","2754","Tony Allen","1610612763","Memphis Grizzlies","4","6","51","Missed Shot","Pullup Jump shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","8-16 ft.",8,-3.7,13.25,1,"missed",0,2
"160","Shot Chart Detail","0041400221","394","2754","Tony Allen","1610612763","Memphis Grizzlies","4","6","19","Made Shot","Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",7,-3.2,12.35,1,"made",1,2
"161","Shot Chart Detail","0041400221","443","2754","Tony Allen","1610612763","Memphis Grizzlies","4","1","11","Missed Shot","Jump Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",3,-0.5,8.65,1,"missed",0,2
"162","Shot Chart Detail","0041400222","69","2754","Tony Allen","1610612763","Memphis Grizzlies","1","4","31","Missed Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-1.8,5.95,1,"missed",0,2
"163","Shot Chart Detail","0041400222","224","2754","Tony Allen","1610612763","Memphis Grizzlies","2","0","45","Made Shot","Jump Hook Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",3,0,9.15,1,"made",1,2
"164","Shot Chart Detail","0041400222","226","2754","Tony Allen","1610612763","Memphis Grizzlies","2","0","34","Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,0.7,6.35,1,"made",1,2
"165","Shot Chart Detail","0041400222","255","2754","Tony Allen","1610612763","Memphis Grizzlies","3","9","32","Missed Shot","Jump Shot","3PT Field Goal","Right Corner 3","Right Side(R)","24+ ft.",24,23.4,11.55,1,"missed",0,3
"166","Shot Chart Detail","0041400222","368","2754","Tony Allen","1610612763","Memphis Grizzlies","4","9","55","Made Shot","Reverse Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-1.1,6.65,1,"made",1,2
"167","Shot Chart Detail","0041400222","388","2754","Tony Allen","1610612763","Memphis Grizzlies","4","7","59","Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,-1.1,7.45,1,"missed",0,2
"168","Shot Chart Detail","0041400222","418","2754","Tony Allen","1610612763","Memphis Grizzlies","4","5","34","Made Shot","Driving Slam Dunk Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,0,5.35,1,"made",1,2
"169","Shot Chart Detail","0041400223","47","2754","Tony Allen","1610612763","Memphis Grizzlies","1","6","32","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Right Side(R)","16-24 ft.",17,14.9,13.85,1,"missed",0,2
"170","Shot Chart Detail","0041400223","205","2754","Tony Allen","1610612763","Memphis Grizzlies","2","4","8","Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,-2.6,5.65,1,"missed",0,2
"171","Shot Chart Detail","0041400223","208","2754","Tony Allen","1610612763","Memphis Grizzlies","2","3","47","Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,1.8,5.95,1,"missed",0,2
"172","Shot Chart Detail","0041400223","246","2754","Tony Allen","1610612763","Memphis Grizzlies","2","0","31","Made Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,-0.7,5.35,1,"made",1,2
"173","Shot Chart Detail","0041400223","263","2754","Tony Allen","1610612763","Memphis Grizzlies","3","10","51","Made Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side(L)","8-16 ft.",15,-15.8,4.45,1,"made",1,2
"174","Shot Chart Detail","0041400223","293","2754","Tony Allen","1610612763","Memphis Grizzlies","3","7","9","Made Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,1,6.15,1,"made",1,2
"175","Shot Chart Detail","0041400223","406","2754","Tony Allen","1610612763","Memphis Grizzlies","4","9","39","Missed Shot","Jump Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",3,2.3,7.45,1,"missed",0,2
"176","Shot Chart Detail","0041400223","528","2754","Tony Allen","1610612763","Memphis Grizzlies","4","1","9","Made Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,-0.2,6.15,1,"made",1,2
"177","Shot Chart Detail","0041400224","20","2754","Tony Allen","1610612763","Memphis Grizzlies","1","9","20","Made Shot","Jump Shot","2PT Field Goal","Mid-Range","Right Side Center(RC)","16-24 ft.",19,14.9,17.35,1,"made",1,2
"178","Shot Chart Detail","0041400224","23","2754","Tony Allen","1610612763","Memphis Grizzlies","1","8","56","Missed Shot","Jump Shot","3PT Field Goal","Right Corner 3","Right Side(R)","24+ ft.",22,22.3,2.75,1,"missed",0,3
"179","Shot Chart Detail","0041400224","29","2754","Tony Allen","1610612763","Memphis Grizzlies","1","8","31","Missed Shot","Jump Shot","3PT Field Goal","Right Corner 3","Right Side(R)","24+ ft.",22,22.5,3.85,1,"missed",0,3
"180","Shot Chart Detail","0041400224","56","2754","Tony Allen","1610612763","Memphis Grizzlies","1","6","5","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",24,23,14.55,1,"missed",0,3
"181","Shot Chart Detail","0041400224","142","2754","Tony Allen","1610612763","Memphis Grizzlies","2","9","2","Made Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,2.3,5.55,1,"made",1,2
"182","Shot Chart Detail","0041400224","193","2754","Tony Allen","1610612763","Memphis Grizzlies","2","5","21","Missed Shot","Tip Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,0.1,5.65,1,"missed",0,2
"183","Shot Chart Detail","0041400224","295","2754","Tony Allen","1610612763","Memphis Grizzlies","3","10","45","Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-1.5,5.85,1,"missed",0,2
"184","Shot Chart Detail","0041400224","318","2754","Tony Allen","1610612763","Memphis Grizzlies","3","7","40","Missed Shot","Jump Bank Shot","2PT Field Goal","Mid-Range","Right Side(R)","8-16 ft.",14,13.8,9.65,1,"missed",0,2
"185","Shot Chart Detail","0041400224","320","2754","Tony Allen","1610612763","Memphis Grizzlies","3","7","37","Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,1.5,5.55,1,"missed",0,2
"186","Shot Chart Detail","0041400226","16","2754","Tony Allen","1610612763","Memphis Grizzlies","1","9","57","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Right Side(R)","16-24 ft.",17,17.1,4.65,1,"missed",0,2
"187","Shot Chart Detail","0041400226","22","2754","Tony Allen","1610612763","Memphis Grizzlies","1","8","49","Made Shot","Jump Shot","2PT Field Goal","Mid-Range","Center(C)","16-24 ft.",16,-4.1,21.25,1,"made",1,2
"188","Shot Chart Detail","0041400226","27","2754","Tony Allen","1610612763","Memphis Grizzlies","1","7","45","Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-1,5.65,1,"missed",0,2
