"","grid_type","game_id","game_event_id","player_id","player_name","team_id","team_name","period","minutes_remaining","seconds_remaining","event_type","action_type","shot_type","shot_zone_basic","shot_zone_area","shot_zone_range","shot_distance","loc_x","loc_y","shot_attempted_flag","shot_made_flag","shot_made_numeric","shot_value"
"696","Shot Chart Detail",21400679,405,201939,"Stephen Curry",1610612744,"Golden State Warriors",4,8,58,"Missed Shot","Jump Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",3,0,8.55,1,"missed",0,2
"697","Shot Chart Detail",21400679,470,201939,"Stephen Curry",1610612744,"Golden State Warriors",4,3,25,"Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Right Side Center(RC)","16-24 ft.",19,13.2,19.85,1,"missed",0,2
"698","Shot Chart Detail",21400679,480,201939,"Stephen Curry",1610612744,"Golden State Warriors",4,2,18,"Made Shot","Running Bank shot","2PT Field Goal","Mid-Range","Right Side(R)","8-16 ft.",10,10,8.95,1,"made",1,2
"699","Shot Chart Detail",21400679,483,201939,"Stephen Curry",1610612744,"Golden State Warriors",4,1,53,"Missed Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",25,2.8,30.75,1,"missed",0,3
"700","Shot Chart Detail",21400679,499,201939,"Stephen Curry",1610612744,"Golden State Warriors",4,0,49,"Missed Shot","Pullup Jump shot","2PT Field Goal","Mid-Range","Left Side Center(LC)","16-24 ft.",20,-10.5,23.15,1,"missed",0,2
"701","Shot Chart Detail",21400679,537,201939,"Stephen Curry",1610612744,"Golden State Warriors",5,3,18,"Missed Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",25,17.6,23.95,1,"missed",0,3
"702","Shot Chart Detail",21400679,539,201939,"Stephen Curry",1610612744,"Golden State Warriors",5,3,10,"Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,1.3,6.95,1,"made",1,2
"703","Shot Chart Detail",21400679,558,201939,"Stephen Curry",1610612744,"Golden State Warriors",5,1,8,"Made Shot","Driving Reverse Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,2.1,6.45,1,"made",1,2
"704","Shot Chart Detail",21400703,7,201939,"Stephen Curry",1610612744,"Golden State Warriors",1,10,51,"Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,2,5.65,1,"missed",0,2
"705","Shot Chart Detail",21400703,22,201939,"Stephen Curry",1610612744,"Golden State Warriors",1,8,30,"Made Shot","Jump Shot","2PT Field Goal","Mid-Range","Right Side(R)","16-24 ft.",22,20.9,14.65,1,"made",1,2
"706","Shot Chart Detail",21400703,42,201939,"Stephen Curry",1610612744,"Golden State Warriors",1,6,28,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",25,-8.6,29.05,1,"missed",0,3
"707","Shot Chart Detail",21400703,60,201939,"Stephen Curry",1610612744,"Golden State Warriors",1,4,36,"Made Shot","Driving Layup Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",4,2.8,8.35,1,"made",1,2
"708","Shot Chart Detail",21400703,79,201939,"Stephen Curry",1610612744,"Golden State Warriors",1,3,18,"Made Shot","Running Layup Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",4,-4.3,6.35,1,"made",1,2
"709","Shot Chart Detail",21400703,101,201939,"Stephen Curry",1610612744,"Golden State Warriors",1,2,8,"Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Right Side Center(RC)","16-24 ft.",23,10.6,25.75,1,"missed",0,2
"710","Shot Chart Detail",21400703,229,201939,"Stephen Curry",1610612744,"Golden State Warriors",2,3,2,"Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",25,20.9,19.05,1,"made",1,3
"711","Shot Chart Detail",21400703,232,201939,"Stephen Curry",1610612744,"Golden State Warriors",2,2,30,"Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",26,11.4,28.75,1,"made",1,3
"712","Shot Chart Detail",21400703,247,201939,"Stephen Curry",1610612744,"Golden State Warriors",2,2,1,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",25,12.2,27.45,1,"missed",0,3
"713","Shot Chart Detail",21400703,252,201939,"Stephen Curry",1610612744,"Golden State Warriors",2,0,56,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",25,-9.8,28.85,1,"missed",0,3
"714","Shot Chart Detail",21400703,255,201939,"Stephen Curry",1610612744,"Golden State Warriors",2,0,13,"Made Shot","Running Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",3,1.2,8.05,1,"made",1,2
"715","Shot Chart Detail",21400703,257,201939,"Stephen Curry",1610612744,"Golden State Warriors",2,0,3,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",25,-10.3,29.05,1,"missed",0,3
"716","Shot Chart Detail",21400703,275,201939,"Stephen Curry",1610612744,"Golden State Warriors",3,10,41,"Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,0.9,6.45,1,"missed",0,2
"717","Shot Chart Detail",21400703,283,201939,"Stephen Curry",1610612744,"Golden State Warriors",3,9,47,"Missed Shot","Step Back Jump shot","2PT Field Goal","Mid-Range","Left Side(L)","16-24 ft.",18,-18.5,8.05,1,"missed",0,2
"718","Shot Chart Detail",21400703,303,201939,"Stephen Curry",1610612744,"Golden State Warriors",3,8,2,"Made Shot","Floating Jump shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","8-16 ft.",11,-1,16.45,1,"made",1,2
"719","Shot Chart Detail",21400703,315,201939,"Stephen Curry",1610612744,"Golden State Warriors",3,7,4,"Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",25,8.9,29.05,1,"made",1,3
"720","Shot Chart Detail",21400703,333,201939,"Stephen Curry",1610612744,"Golden State Warriors",3,5,24,"Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",24,6.1,29.05,1,"made",1,3
"721","Shot Chart Detail",21400703,338,201939,"Stephen Curry",1610612744,"Golden State Warriors",3,4,56,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",26,7.5,31.05,1,"missed",0,3
"722","Shot Chart Detail",21400703,386,201939,"Stephen Curry",1610612744,"Golden State Warriors",3,0,50,"Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",24,13.2,25.35,1,"made",1,3
"723","Shot Chart Detail",21400703,405,201939,"Stephen Curry",1610612744,"Golden State Warriors",4,10,48,"Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Right Side Center(RC)","16-24 ft.",21,15.2,20.65,1,"missed",0,2
"724","Shot Chart Detail",21400703,427,201939,"Stephen Curry",1610612744,"Golden State Warriors",4,8,26,"Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,2.3,6.35,1,"missed",0,2
"725","Shot Chart Detail",21400703,436,201939,"Stephen Curry",1610612744,"Golden State Warriors",4,7,47,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",23,14.7,24.15,1,"missed",0,3
"726","Shot Chart Detail",21400715,2,201939,"Stephen Curry",1610612744,"Golden State Warriors",1,11,43,"Missed Shot","Step Back Jump shot","2PT Field Goal","Mid-Range","Left Side(L)","8-16 ft.",15,-15.7,8.05,1,"missed",0,2
"727","Shot Chart Detail",21400715,38,201939,"Stephen Curry",1610612744,"Golden State Warriors",1,8,10,"Missed Shot","Pullup Jump shot","2PT Field Goal","Mid-Range","Left Side Center(LC)","16-24 ft.",21,-14.9,21.25,1,"missed",0,2
"728","Shot Chart Detail",21400715,45,201939,"Stephen Curry",1610612744,"Golden State Warriors",1,7,20,"Made Shot","Floating Jump shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",6,0.4,11.65,1,"made",1,2
"729","Shot Chart Detail",21400715,49,201939,"Stephen Curry",1610612744,"Golden State Warriors",1,6,48,"Missed Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",25,11.3,28.05,1,"missed",0,3
"730","Shot Chart Detail",21400715,56,201939,"Stephen Curry",1610612744,"Golden State Warriors",1,6,2,"Missed Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",25,-18.2,23.35,1,"missed",0,3
"731","Shot Chart Detail",21400715,64,201939,"Stephen Curry",1610612744,"Golden State Warriors",1,5,10,"Missed Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,0.6,5.85,1,"missed",0,2
"732","Shot Chart Detail",21400715,87,201939,"Stephen Curry",1610612744,"Golden State Warriors",1,3,59,"Made Shot","Driving Reverse Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,0.7,5.55,1,"made",1,2
"733","Shot Chart Detail",21400715,102,201939,"Stephen Curry",1610612744,"Golden State Warriors",1,2,40,"Made Shot","Pullup Jump shot","2PT Field Goal","Mid-Range","Right Side(R)","16-24 ft.",16,16.3,8.55,1,"made",1,2
"734","Shot Chart Detail",21400715,120,201939,"Stephen Curry",1610612744,"Golden State Warriors",1,0,9,"Made Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",25,20,20.95,1,"made",1,3
"735","Shot Chart Detail",21400715,194,201939,"Stephen Curry",1610612744,"Golden State Warriors",2,6,19,"Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",26,-6.8,30.75,1,"made",1,3
"736","Shot Chart Detail",21400715,197,201939,"Stephen Curry",1610612744,"Golden State Warriors",2,5,54,"Made Shot","Pullup Jump shot","3PT Field Goal","Left Corner 3","Left Side(L)","24+ ft.",22,-22.4,10.45,1,"made",1,3
"737","Shot Chart Detail",21400715,208,201939,"Stephen Curry",1610612744,"Golden State Warriors",2,5,24,"Missed Shot","Turnaround Hook Shot","2PT Field Goal","Mid-Range","Right Side(R)","8-16 ft.",10,10.3,6.75,1,"missed",0,2
"738","Shot Chart Detail",21400715,213,201939,"Stephen Curry",1610612744,"Golden State Warriors",2,4,39,"Made Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",25,-19.6,20.85,1,"made",1,3
"739","Shot Chart Detail",21400715,218,201939,"Stephen Curry",1610612744,"Golden State Warriors",2,3,59,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",28,-13.6,30.45,1,"missed",0,3
"740","Shot Chart Detail",21400715,267,201939,"Stephen Curry",1610612744,"Golden State Warriors",2,0,0,"Missed Shot","Pullup Jump shot","3PT Field Goal","Backcourt","Back Court(BC)","Back Court Shot",53,-16.4,56.45,1,"missed",0,3
"741","Shot Chart Detail",21400715,297,201939,"Stephen Curry",1610612744,"Golden State Warriors",3,7,51,"Missed Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",27,12.5,29.95,1,"missed",0,3
"742","Shot Chart Detail",21400715,326,201939,"Stephen Curry",1610612744,"Golden State Warriors",3,5,12,"Missed Shot","Driving Reverse Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,-2.3,5.85,1,"missed",0,2
"743","Shot Chart Detail",21400715,331,201939,"Stephen Curry",1610612744,"Golden State Warriors",3,4,47,"Made Shot","Pullup Jump shot","2PT Field Goal","Mid-Range","Right Side(R)","8-16 ft.",14,12.1,13.85,1,"made",1,2
"744","Shot Chart Detail",21400715,375,201939,"Stephen Curry",1610612744,"Golden State Warriors",3,0,16,"Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Right Side Center(RC)","16-24 ft.",22,12.2,24.15,1,"missed",0,2
"745","Shot Chart Detail",21400715,443,201939,"Stephen Curry",1610612744,"Golden State Warriors",4,7,7,"Missed Shot","Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","8-16 ft.",10,1.8,15.15,1,"missed",0,2
"746","Shot Chart Detail",21400715,445,201939,"Stephen Curry",1610612744,"Golden State Warriors",4,7,4,"Missed Shot","Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",5,-1.5,10.55,1,"missed",0,2
"747","Shot Chart Detail",21400715,472,201939,"Stephen Curry",1610612744,"Golden State Warriors",4,4,52,"Made Shot","Running Bank shot","2PT Field Goal","Mid-Range","Center(C)","16-24 ft.",16,4.7,21.15,1,"made",1,2
"748","Shot Chart Detail",21400715,501,201939,"Stephen Curry",1610612744,"Golden State Warriors",4,2,29,"Missed Shot","Step Back Jump shot","2PT Field Goal","Mid-Range","Left Side Center(LC)","16-24 ft.",21,-6.8,25.75,1,"missed",0,2
"749","Shot Chart Detail",21400730,12,201939,"Stephen Curry",1610612744,"Golden State Warriors",1,9,53,"Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",3,3.2,5.55,1,"made",1,2
"750","Shot Chart Detail",21400730,25,201939,"Stephen Curry",1610612744,"Golden State Warriors",1,8,10,"Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",3,0.1,8.85,1,"missed",0,2
"751","Shot Chart Detail",21400730,33,201939,"Stephen Curry",1610612744,"Golden State Warriors",1,7,12,"Missed Shot","Layup Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",5,5,5.35,1,"missed",0,2
"752","Shot Chart Detail",21400730,44,201939,"Stephen Curry",1610612744,"Golden State Warriors",1,5,45,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",24,-17.2,22.75,1,"missed",0,3
"753","Shot Chart Detail",21400730,48,201939,"Stephen Curry",1610612744,"Golden State Warriors",1,5,26,"Made Shot","Driving Layup Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",4,4.5,5.85,1,"made",1,2
"754","Shot Chart Detail",21400730,66,201939,"Stephen Curry",1610612744,"Golden State Warriors",1,4,1,"Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",25,2.3,30.75,1,"made",1,3
"755","Shot Chart Detail",21400730,202,201939,"Stephen Curry",1610612744,"Golden State Warriors",2,4,16,"Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Right Side(R)","16-24 ft.",16,16.8,5.65,1,"missed",0,2
"756","Shot Chart Detail",21400730,206,201939,"Stephen Curry",1610612744,"Golden State Warriors",2,3,45,"Made Shot","Reverse Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-1.6,5.65,1,"made",1,2
"757","Shot Chart Detail",21400730,224,201939,"Stephen Curry",1610612744,"Golden State Warriors",2,2,46,"Missed Shot","Running Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",6,-3.7,10.05,1,"missed",0,2
"758","Shot Chart Detail",21400730,242,201939,"Stephen Curry",1610612744,"Golden State Warriors",2,0,26,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",26,-11.1,29.65,1,"missed",0,3
"759","Shot Chart Detail",21400730,263,201939,"Stephen Curry",1610612744,"Golden State Warriors",3,10,51,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",25,-2.1,30.75,1,"missed",0,3
"760","Shot Chart Detail",21400730,287,201939,"Stephen Curry",1610612744,"Golden State Warriors",3,8,1,"Made Shot","Floating Jump shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","8-16 ft.",10,-1.5,15.95,1,"made",1,2
"761","Shot Chart Detail",21400730,324,201939,"Stephen Curry",1610612744,"Golden State Warriors",3,5,20,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",25,2.4,30.65,1,"missed",0,3
"762","Shot Chart Detail",21400730,355,201939,"Stephen Curry",1610612744,"Golden State Warriors",3,1,41,"Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Right Side Center(RC)","16-24 ft.",22,14.7,21.65,1,"missed",0,2
"763","Shot Chart Detail",21400730,382,201939,"Stephen Curry",1610612744,"Golden State Warriors",3,0,1,"Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",28,1.3,33.25,1,"made",1,3
"764","Shot Chart Detail",21400741,16,201939,"Stephen Curry",1610612744,"Golden State Warriors",1,9,57,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",27,-0.4,32.65,1,"missed",0,3
"765","Shot Chart Detail",21400741,56,201939,"Stephen Curry",1610612744,"Golden State Warriors",1,5,58,"Missed Shot","Jump Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",3,0.7,8.55,1,"missed",0,2
"766","Shot Chart Detail",21400741,65,201939,"Stephen Curry",1610612744,"Golden State Warriors",1,5,25,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",26,7.2,30.65,1,"missed",0,3
"767","Shot Chart Detail",21400741,71,201939,"Stephen Curry",1610612744,"Golden State Warriors",1,4,40,"Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",26,-11.6,28.85,1,"made",1,3
"768","Shot Chart Detail",21400741,78,201939,"Stephen Curry",1610612744,"Golden State Warriors",1,4,11,"Made Shot","Jump Shot","2PT Field Goal","Mid-Range","Right Side Center(RC)","16-24 ft.",17,11.4,19.05,1,"made",1,2
"769","Shot Chart Detail",21400741,80,201939,"Stephen Curry",1610612744,"Golden State Warriors",1,3,26,"Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side Center(LC)","16-24 ft.",22,-11.2,24.45,1,"missed",0,2
"770","Shot Chart Detail",21400741,82,201939,"Stephen Curry",1610612744,"Golden State Warriors",1,3,21,"Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",25,-19.8,21.65,1,"made",1,3
"771","Shot Chart Detail",21400741,86,201939,"Stephen Curry",1610612744,"Golden State Warriors",1,2,38,"Made Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",25,15.1,26.15,1,"made",1,3
"772","Shot Chart Detail",21400741,188,201939,"Stephen Curry",1610612744,"Golden State Warriors",2,4,44,"Made Shot","Fadeaway Jump Shot","2PT Field Goal","Mid-Range","Left Side(L)","16-24 ft.",16,-16,9.75,1,"made",1,2
"773","Shot Chart Detail",21400741,218,201939,"Stephen Curry",1610612744,"Golden State Warriors",2,2,17,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",25,-9.3,29.05,1,"missed",0,3
"774","Shot Chart Detail",21400741,230,201939,"Stephen Curry",1610612744,"Golden State Warriors",2,0,12,"Made Shot","Driving Finger Roll Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,0,6.95,1,"made",1,2
"775","Shot Chart Detail",21400741,237,201939,"Stephen Curry",1610612744,"Golden State Warriors",3,11,32,"Made Shot","Running Finger Roll Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,1,7.15,1,"made",1,2
"776","Shot Chart Detail",21400741,249,201939,"Stephen Curry",1610612744,"Golden State Warriors",3,10,5,"Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",26,9.7,29.85,1,"made",1,3
"777","Shot Chart Detail",21400741,267,201939,"Stephen Curry",1610612744,"Golden State Warriors",3,8,25,"Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",26,-8.1,30.15,1,"made",1,3
"778","Shot Chart Detail",21400741,273,201939,"Stephen Curry",1610612744,"Golden State Warriors",3,7,40,"Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",25,-9.2,28.85,1,"made",1,3
"779","Shot Chart Detail",21400741,297,201939,"Stephen Curry",1610612744,"Golden State Warriors",3,6,9,"Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",26,14.6,27.95,1,"made",1,3
"780","Shot Chart Detail",21400741,300,201939,"Stephen Curry",1610612744,"Golden State Warriors",3,5,48,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",27,14.4,28.85,1,"missed",0,3
"781","Shot Chart Detail",21400741,315,201939,"Stephen Curry",1610612744,"Golden State Warriors",3,4,31,"Missed Shot","Jump Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",3,-1.5,7.85,1,"missed",0,2
"782","Shot Chart Detail",21400741,326,201939,"Stephen Curry",1610612744,"Golden State Warriors",3,3,40,"Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",26,-3.2,31.35,1,"made",1,3
