"","group_set","player1","player2","player3","player4","player5","group_name","team_id","team_abbreviation","gp","w","l","w_pct","min","off_rating","def_rating","net_rating","ast_pct","ast_to","ast_ratio","oreb_pct","dreb_pct","reb_pct","tm_tov_pct","efg_pct","ts_pct","pace","pie","group_quantity"
"345","Lineups","202681 "," 201567 "," 2747",NA,NA,"Irving,Kyrie - Love,Kevin - Smith,J.R.","1610612739","CLE","38","31","7","0.816","905","109.8","99.5","10.3","0.582","1.59","17.3","0.276","0.737","0.514","0.148","0.527","0.563","96.22","0.553",3
"346","Lineups","203078 "," 2403 "," 202322",NA,NA,"Beal,Bradley - Hilario,Nene - Wall,John","1610612764","WAS","48","27","21","0.563","898","107.5","96.6","10.9","0.647","1.78","19.7","0.223","0.802","0.522","0.15","0.536","0.569","96.41","0.572",3
"347","Lineups","101138 "," 202340 "," 202323",NA,NA,"Bass,Brandon - Bradley,Avery - Turner,Evan","1610612738","BOS","69","34","35","0.493","880","98.2","104","-5.8","0.609","1.67","17.5","0.226","0.765","0.494","0.14","0.471","0.509","97.93","0.465",3
"348","Lineups","2754 "," 201188 "," 2216",NA,NA,"Allen,Tony - Gasol,Marc - Randolph,Zach","1610612763","MEM","56","42","14","0.75","877","109.6","99.5","10.2","0.558","1.58","17.1","0.269","0.764","0.523","0.146","0.518","0.567","94.08","0.563",3
"349","Lineups","101161 "," 203082 "," 202685",NA,NA,"Johnson,Amir - Ross,Terrence - Valanciunas,Jonas","1610612761","TOR","65","38","27","0.585","874","105.6","107.5","-1.9","0.579","1.72","17.9","0.231","0.751","0.505","0.14","0.519","0.551","95.16","0.491",3
"350","Lineups","2199 "," 101145 "," 200765",NA,NA,"Chandler,Tyson - Ellis,Monta - Rondo,Rajon","1610612742","DAL","41","24","17","0.585","867","101.3","103.6","-2.3","0.591","1.51","17.6","0.219","0.73","0.472","0.155","0.508","0.536","98.22","0.479",3
"351","Lineups","201600 "," 203076 "," 201569",NA,NA,"Asik,Omer - Davis,Anthony - Gordon,Eric","1610612740","NOP","43","27","16","0.628","862","108.3","100.7","7.6","0.639","1.89","19.3","0.282","0.778","0.529","0.143","0.519","0.55","92.99","0.544",3
"352","Lineups","203476 "," 203952 "," 201152",NA,NA,"Dieng,Gorgui - Wiggins,Andrew - Young,Thaddeus","1610612750","MIN","47","10","37","0.213","862","101.4","106.3","-4.9","0.612","1.5","17.4","0.289","0.722","0.5","0.159","0.48","0.524","95.9","0.479",3
"353","Lineups","2772 "," 201935 "," 2730",NA,NA,"Ariza,Trevor - Harden,James - Howard,Dwight","1610612745","HOU","41","29","12","0.707","859","108.6","97.7","10.8","0.626","1.34","17.7","0.285","0.753","0.523","0.18","0.542","0.578","98.19","0.544",3
"354","Lineups","202339 "," 203458 "," 200782",NA,NA,"Bledsoe,Eric - Len,Alex - Tucker,PJ","1610612756","PHX","60","30","30","0.5","856","102","99.2","2.8","0.516","1.28","15.8","0.242","0.74","0.498","0.162","0.51","0.539","98.95","0.514",3
"355","Lineups","201942 "," 101161 "," 202685",NA,NA,"DeRozan,DeMar - Johnson,Amir - Valanciunas,Jonas","1610612761","TOR","51","30","21","0.588","856","102.7","101.6","1.1","0.565","1.43","16.9","0.23","0.748","0.501","0.156","0.507","0.546","94.15","0.499",3
"356","Lineups","201954 "," 200752 "," 201574",NA,NA,"Collison,Darren - Gay,Rudy - Thompson,Jason","1610612758","SAC","43","16","27","0.372","852","106","100.5","5.4","0.522","1.36","16","0.242","0.771","0.52","0.153","0.517","0.561","97.44","0.532",3
"357","Lineups","203507 "," 203114 "," 2585",NA,NA,"Antetokounmpo,Giannis - Middleton,Khris - Pachulia,Zaza","1610612749","MIL","64","32","32","0.5","846","105.2","94.1","11.1","0.631","1.53","18.5","0.298","0.76","0.529","0.167","0.506","0.547","95.32","0.573",3
"358","Lineups","202339 "," 201609 "," 200782",NA,NA,"Bledsoe,Eric - Dragic,Goran - Tucker,PJ","1610612756","PHX","47","26","21","0.553","834","104.4","99.2","5.2","0.489","1.28","14.9","0.263","0.727","0.497","0.153","0.504","0.541","99.29","0.526",3
"359","Lineups","202340 "," 202323 "," 203092",NA,NA,"Bradley,Avery - Turner,Evan - Zeller,Tyler","1610612738","BOS","67","34","33","0.507","828","98.8","102.6","-3.8","0.622","2.01","18.7","0.225","0.746","0.487","0.126","0.478","0.506","98.42","0.483",3
"360","Lineups","201954 "," 203463 "," 201574",NA,NA,"Collison,Darren - McLemore,Ben - Thompson,Jason","1610612758","SAC","43","16","27","0.372","826","104.5","99.3","5.1","0.521","1.36","15.7","0.238","0.777","0.519","0.151","0.508","0.551","96.98","0.529",3
"361","Lineups","202681 "," 202389 "," 2747",NA,NA,"Irving,Kyrie - Mozgov,Timofey - Smith,J.R.","1610612739","CLE","42","34","8","0.81","826","113.7","101","12.7","0.585","1.63","18.6","0.258","0.746","0.517","0.155","0.571","0.597","96.54","0.558",3
"362","Lineups","201609 "," 202693 "," 200782",NA,NA,"Dragic,Goran - Morris,Markieff - Tucker,PJ","1610612756","PHX","48","26","22","0.542","823","105.3","98.1","7.2","0.488","1.27","15","0.261","0.747","0.507","0.155","0.512","0.549","100.02","0.539",3
"363","Lineups","2399 "," 2200 "," 201149",NA,NA,"Dunleavy,Mike - Gasol,Pau - Noah,Joakim","1610612741","CHI","48","30","18","0.625","822","102.9","102.8","0.1","0.652","1.87","18.5","0.249","0.761","0.509","0.135","0.486","0.526","94.52","0.516",3
"364","Lineups","101127 "," 2207 "," 203486",NA,NA,"Jack,Jarrett - Johnson,Joe - Plumlee,Mason","1610612751","BKN","69","30","39","0.435","809","101.5","109.8","-8.3","0.576","1.62","17.3","0.22","0.717","0.473","0.141","0.502","0.532","92.84","0.461",3
"365","Lineups","2200 "," 201149 "," 201565",NA,NA,"Gasol,Pau - Noah,Joakim - Rose,Derrick","1610612741","CHI","39","25","14","0.641","808","104.8","98.7","6.1","0.614","1.66","17.7","0.263","0.747","0.513","0.145","0.496","0.539","97.75","0.551",3
"366","Lineups","203081 "," 201577 "," 202083",NA,NA,"Lillard,Damian - Lopez,Robin - Matthews,Wesley","1610612757","POR","37","28","9","0.757","801","108.2","99.2","9","0.572","1.69","17.2","0.25","0.762","0.521","0.136","0.512","0.555","96.16","0.562",3
"367","Lineups","201188 "," 201145 "," 2216",NA,NA,"Gasol,Marc - Green,Jeff - Randolph,Zach","1610612763","MEM","43","29","14","0.674","800","105.7","104.8","0.9","0.576","1.63","17.6","0.232","0.776","0.509","0.144","0.51","0.556","92.39","0.528",3
"368","Lineups","977 "," 201941 "," 202325",NA,NA,"Bryant,Kobe - Hill,Jordan - Johnson,Wesley","1610612747","LAL","34","10","24","0.294","798","100.6","113.7","-13.1","0.606","1.67","17.3","0.249","0.745","0.481","0.14","0.475","0.516","98.09","0.425",3
"369","Lineups","101112 "," 203506 "," 202696",NA,NA,"Frye,Channing - Oladipo,Victor - Vucevic,Nikola","1610612753","ORL","50","15","35","0.3","797","102.7","112","-9.3","0.537","1.52","16.5","0.232","0.763","0.477","0.145","0.505","0.532","96.29","0.431",3
"370","Lineups","201586 "," 203460 "," 201566",NA,NA,"Ibaka,Serge - Roberson,Andre - Westbrook,Russell","1610612760","OKC","49","30","19","0.612","790","107.6","100.4","7.2","0.559","1.44","16.6","0.305","0.788","0.557","0.157","0.508","0.553","99.34","0.534",3
"371","Lineups","203458 "," 202693 "," 200782",NA,NA,"Len,Alex - Morris,Markieff - Tucker,PJ","1610612756","PHX","63","31","32","0.492","785","101.7","99.1","2.7","0.504","1.22","15.5","0.246","0.756","0.509","0.167","0.512","0.541","99.09","0.514",3
"372","Lineups","201954 "," 202326 "," 200752",NA,NA,"Collison,Darren - Cousins,DeMarcus - Gay,Rudy","1610612758","SAC","32","14","18","0.438","783","110.2","99.1","11.1","0.529","1.33","15.9","0.271","0.768","0.539","0.156","0.523","0.58","98.58","0.576",3
"373","Lineups","2754 "," 201144 "," 2216",NA,NA,"Allen,Tony - Conley,Mike - Randolph,Zach","1610612763","MEM","49","36","13","0.735","782","110.2","98.7","11.5","0.535","1.54","16.5","0.269","0.764","0.52","0.142","0.515","0.567","94.2","0.563",3
"374","Lineups","203496 "," 201601 "," 203457",NA,NA,"Covington,Robert - Mbah a Moute,Luc - Noel,Nerlens","1610612755","PHI","49","16","33","0.327","782","98.4","97.4","1.1","0.65","1.42","17.6","0.233","0.728","0.482","0.167","0.496","0.523","96.51","0.501",3
"375","Lineups","202681 "," 2544 "," 2747",NA,NA,"Irving,Kyrie - James,LeBron - Smith,J.R.","1610612739","CLE","38","32","6","0.842","782","114.5","102.4","12.1","0.592","1.72","18.4","0.263","0.739","0.513","0.145","0.562","0.593","96.62","0.564",3
"376","Lineups","201954 "," 202326 "," 203463",NA,NA,"Collison,Darren - Cousins,DeMarcus - McLemore,Ben","1610612758","SAC","33","14","19","0.424","777","108","98.9","9.1","0.536","1.28","16.1","0.232","0.763","0.523","0.162","0.527","0.583","98.61","0.567",3
